"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","report.id","site.id","start_date","Funded_by","LCRP Appeal","database.id","database"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0150360199",NA,"2.5.1.1: # of agriculture worksites improved","Worksites",0,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1940127644","s0199188927","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0887759766",NA,"2.5.3.1.A: LEB-Female # of individuals supported for casual agricultural labor","Individuals",0,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1940127644","s0199188927","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0071922717",NA,"2.5.3.1.A: LEB-Male # of individuals supported for casual agricultural labor","Individuals",52,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0151472006","s0199188927","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0421539557",NA,"2.5.3.1.A: PRL-Male # of individuals supported for casual agricultural labor","Individuals",6,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0151472006","s0199188927","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0928633667",NA,"2.5.3.1.A: SYR-Female # of individuals supported for casual agricultural labor","Individuals",0,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1940127644","s0199188927","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0893282044",NA,"2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","USD",88512,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0151472006","s0199188927","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0458960930",NA,"2.5.3.1.A: SYR-Male # of individuals supported for casual agricultural labor","Individuals",112,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1940127644","s0199188927","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0071922717",NA,"2.5.3.1.A: LEB-Male # of individuals supported for casual agricultural labor","Individuals",48,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1940127644","s0199188927","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0893282044",NA,"2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","USD",0,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1940127644","s0199188927","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0458960930",NA,"2.5.3.1.A: SYR-Male # of individuals supported for casual agricultural labor","Individuals",69,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0151472006","s0199188927","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0893282044",NA,"2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","USD",38579,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1452362733","s0265035446","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0458960930",NA,"2.5.3.1.A: SYR-Male # of individuals supported for casual agricultural labor","Individuals",35,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1452362733","s0265035446","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0287273886",NA,"2.5.1.3: Male # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",14,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1452362733","s0265035446","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0150360199",NA,"2.5.1.1: # of agriculture worksites improved","Worksites",0,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1453389682","s0265035446","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0541999555",NA,"2.5.1.3: Female # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",0,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1452362733","s0265035446","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0887759766",NA,"2.5.3.1.A: LEB-Female # of individuals supported for casual agricultural labor","Individuals",0,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1452362733","s0265035446","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0541999555",NA,"2.5.1.3: Female # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",0,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1453389682","s0265035446","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0071922717",NA,"2.5.3.1.A: LEB-Male # of individuals supported for casual agricultural labor","Individuals",6,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1452362733","s0265035446","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0458960930",NA,"2.5.3.1.A: SYR-Male # of individuals supported for casual agricultural labor","Individuals",24,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1453389682","s0265035446","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0287273886",NA,"2.5.1.3: Male # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",0,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1453389682","s0265035446","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0893282044",NA,"2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","USD",0,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1453389682","s0265035446","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0928633667",NA,"2.5.3.1.A: SYR-Female # of individuals supported for casual agricultural labor","Individuals",0,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1452362733","s0265035446","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0071922717",NA,"2.5.3.1.A: LEB-Male # of individuals supported for casual agricultural labor","Individuals",8,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1453389682","s0265035446","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0150360199",NA,"2.5.1.1: # of agriculture worksites improved","Worksites",14,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1452362733","s0265035446","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0287273886",NA,"2.5.1.3: Male # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",2,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1308289016","s0434986368","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0287273886",NA,"2.5.1.3: Male # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",0,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1209528904","s0434986368","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0458960930",NA,"2.5.3.1.A: SYR-Male # of individuals supported for casual agricultural labor","Individuals",37,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1209528904","s0434986368","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0071922717",NA,"2.5.3.1.A: LEB-Male # of individuals supported for casual agricultural labor","Individuals",25,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1209528904","s0434986368","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0150360199",NA,"2.5.1.1: # of agriculture worksites improved","Worksites",3,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1308289016","s0434986368","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0893282044",NA,"2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","USD",11353,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1308289016","s0434986368","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0458960930",NA,"2.5.3.1.A: SYR-Male # of individuals supported for casual agricultural labor","Individuals",22,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1308289016","s0434986368","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0541999555",NA,"2.5.1.3: Female # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",1,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1308289016","s0434986368","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0071922717",NA,"2.5.3.1.A: LEB-Male # of individuals supported for casual agricultural labor","Individuals",20,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1308289016","s0434986368","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0893282044",NA,"2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","USD",0,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1209528904","s0434986368","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0541999555",NA,"2.5.1.3: Female # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",0,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1209528904","s0434986368","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0150360199",NA,"2.5.1.1: # of agriculture worksites improved","Worksites",0,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1209528904","s0434986368","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0071922717",NA,"2.5.3.1.A: LEB-Male # of individuals supported for casual agricultural labor","Individuals",13,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Lebanon Reforestation Initiative","p0000017494","LRI",NA,NA,"m1399501589","s0440824273","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0887759766",NA,"2.5.3.1.A: LEB-Female # of individuals supported for casual agricultural labor","Individuals",6,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Lebanon Reforestation Initiative","p0000017494","LRI",NA,NA,"m1399501589","s0440824273","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0458960930",NA,"2.5.3.1.A: SYR-Male # of individuals supported for casual agricultural labor","Individuals",22,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Lebanon Reforestation Initiative","p0000017494","LRI",NA,NA,"m1399501589","s0440824273","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0928633667",NA,"2.5.3.1.A: SYR-Female # of individuals supported for casual agricultural labor","Individuals",9,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Lebanon Reforestation Initiative","p0000017494","LRI",NA,NA,"m1399501589","s0440824273","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0071922717",NA,"2.5.3.1.A: LEB-Male # of individuals supported for casual agricultural labor","Individuals",22,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun",NA,"p0000014529","SHIELD",NA,NA,"m1351356490","s0493973090","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0458960930",NA,"2.5.3.1.A: SYR-Male # of individuals supported for casual agricultural labor","Individuals",60,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun",NA,"p0000014529","SHIELD",NA,NA,"m1351356490","s0493973090","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
