"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",700,NA,NA,"Bcharreh","LBN53","Nord","4",NA,NA,NA,"Bcharreh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0381516988","s1355156277","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",700,NA,NA,"Bcharreh","LBN53","Nord","4",NA,NA,NA,"Bcharreh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2048675021","s1355156277","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",4,NA,NA,"Bcharreh","LBN53","Nord","4",NA,NA,NA,"Bcharreh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1465565204","s1355156277","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",700,NA,NA,"Bcharreh","LBN53","Nord","4",NA,NA,NA,"Bcharreh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0118560039","s1355156277","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",1,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0094065847","s1377731583","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1016696224","1.1.2.1:LEB- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",4,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0094065847","s1377731583","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",175,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0094065847","s1377731583","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0180036293","1.1.2.2:LEB- Total USD amount distributed","USD",700,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0094065847","s1377731583","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0180036293","1.1.2.2:LEB- Total USD amount distributed","USD",5775,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m2083282818","s1378561556","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",7875,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m2083282818","s1378561556","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",45,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m2083282818","s1378561556","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1016696224","1.1.2.1:LEB- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",33,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m2083282818","s1378561556","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0625224675","1.1.1.1:DisSyr- # of affected households profiled (# HH Visits)","Household",32,NA,NA,"Koura","LBN54","Nord","4",NA,NA,NA,"Koura","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m2058362288","s1391671585","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0625224675","1.1.1.1:DisSyr- # of affected households profiled (# HH Visits)","Household",6,NA,NA,"Koura","LBN54","Nord","4",NA,NA,NA,"Koura","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m0399044420","s1391671585","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0625224675","1.1.1.1:DisSyr- # of affected households profiled (# HH Visits)","Household",45,NA,NA,"Koura","LBN54","Nord","4",NA,NA,NA,"Koura","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m1700956615","s1391671585","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0625224675","1.1.1.1:DisSyr- # of affected households profiled (# HH Visits)","Household",16,NA,NA,"Koura","LBN54","Nord","4",NA,NA,NA,"Koura","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m0586890579","s1391671585","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0625224675","1.1.1.1:DisSyr- # of affected households profiled (# HH Visits)","Household",17,NA,NA,"Koura","LBN54","Nord","4",NA,NA,NA,"Koura","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m1853879912","s1391671585","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0625224675","1.1.1.1:DisSyr- # of affected households profiled (# HH Visits)","Household",169,NA,NA,"Koura","LBN54","Nord","4",NA,NA,NA,"Koura","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"UNHCR","m1076226799","s1391671585","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1016696224","1.1.2.1:LEB- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",10,NA,NA,"Koura","LBN54","Nord","4",NA,NA,NA,"Koura","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0502509624","s1400757127","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0180036293","1.1.2.2:LEB- Total USD amount distributed","USD",1750,NA,NA,"Koura","LBN54","Nord","4",NA,NA,NA,"Koura","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0502509624","s1400757127","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1908.5,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1681082322","s1403376698","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m2093748516","s1403376698","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1908.5,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0247050989","s1403376698","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1681082322","s1403376698","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0842064656","s1403376698","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1908.5,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0842064656","s1403376698","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1908.5,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m2093748516","s1403376698","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Zgharta","LBN57","Nord","4",NA,NA,NA,"Zgharta","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0247050989","s1403376698","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",491,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0765949676","s1441081426","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",492,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2029173949","s1441081426","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",85925,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2091319456","s1441081426","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",491,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0375289195","s1441081426","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",85925,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0375289195","s1441081426","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",494,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0430272247","s1441081426","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",86450,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0430272247","s1441081426","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",86100,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2029173949","s1441081426","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",86275,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1111250440","s1441081426","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",493,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1111250440","s1441081426","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",85925,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0765949676","s1441081426","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",491,NA,NA,"Beirut","LBN11","Beyrouth","7",NA,NA,NA,"Beirut","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2091319456","s1441081426","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",7781,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0640461394","s1475600736","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1364650,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2096466589","s1475600736","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1348725,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1784438478","s1475600736","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",7691,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1926218103","s1475600736","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",7798,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m2096466589","s1475600736","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1364475,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1930117332","s1475600736","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1361675,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m0640461394","s1475600736","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",7707,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1784438478","s1475600736","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1351000,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1586813867","s1475600736","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",7797,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1930117332","s1475600736","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",7720,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1586813867","s1475600736","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",1345925,NA,NA,"Zahleh","LBN25","Bekaa","6",NA,NA,NA,"Zahleh","United Nations High Commisioner for Refugees","p0000000029","UNHCR",NA,NA,"UNHCR","m1926218103","s1475600736","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0180036293","1.1.2.2:LEB- Total USD amount distributed","USD",7287,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Independent","m1368498727","s1480641516","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0382386419","1.1.1.1:LEB- # of affected households profiled (# HH Visits)","Household",35,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Independent","m0222287972","s1480641516","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1016696224","1.1.2.1:LEB- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",21,NA,NA,"Metn","LBN36","Mont Liban","5",NA,NA,NA,"Metn","Caritas Lebanon","p0000014738","Caritas Lebanon",NA,NA,"Independent","m1368498727","s1480641516","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0005992213","1.1.3.1:DisSyr-# of socio-economically vulnerable children (aged 5-15 years) receiving an unconditional cash transfer during scholastic year","Children",794,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1767818259","s1489746365","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1256285592","1.1.3.2:DisSyr-# of socio-economically vulnerable children (aged 12-15 years) receiving an unconditional cash transfer top-up amount during scholastic year","Children",562,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1826704325","s1489746365","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",647,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0123913623","s1489746365","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",675,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1826704325","s1489746365","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",701,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0556439769","s1489746365","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
