"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","reporting_section","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cdj1eq2kai9hcn33",NA,NA,"UNICEF 17",4,"Nord","2020-05-22","AVSI","Association of Volunteers in International Service","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",4
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cgp07mfkai9hyc44",NA,NA,"UNICEF 17",7,"Beyrouth","2020-05-22","AVSI","Association of Volunteers in International Service","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",6
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cxhyroikai9ij1s5",NA,NA,"UNICEF 17",5,"Mont Liban","2020-05-22","AVSI","Association of Volunteers in International Service","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",37
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cvzy6vtkai9kcwi7",NA,NA,"UNICEF 17",9,"Nabatiye","2020-05-22","AVSI","Association of Volunteers in International Service","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",13
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","ciqknjjkajy0ys23",NA,NA,NA,2,"Akkar","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","cp7shkckajy9amg5",NA,NA,NA,4,"Nord","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Governorate Level Reporting","ck9ibqzgb3","c2hq4r6kajyn4mi7",NA,NA,NA,5,"Mont Liban","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oqzqm13",NA,NA,NA,2,"Akkar","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",16
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oyss915",NA,NA,NA,4,"Nord","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",5
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p6bam17",NA,NA,NA,6,"Bekaa","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",7
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p7y8w19",NA,NA,NA,5,"Mont Liban","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",7
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p9eay1b",NA,NA,NA,8,"Sud","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka6onurkb",NA,NA,NA,7,"Beyrouth","2020-05-13","Makassed","Makassed","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","co4ryqukai43b316",NA,NA,NA,2,"Akkar","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cz73x0kkai449mw7",NA,NA,NA,4,"Nord","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","ccx4h1qkai46xj28",NA,NA,NA,6,"Bekaa","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","ctbnyzckai47p1b9",NA,NA,NA,5,"Mont Liban","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","c14w7g4kai48gena",NA,NA,NA,8,"Sud","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oqzqm13",NA,NA,NA,2,"Akkar","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oyss915",NA,NA,NA,4,"Nord","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",6
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p6bam17",NA,NA,NA,6,"Bekaa","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",9
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p7y8w19",NA,NA,NA,5,"Mont Liban","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",6
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p9eay1b",NA,NA,NA,8,"Sud","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",6
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka6onurkb",NA,NA,NA,7,"Beyrouth","2020-05-13","Makassed","Makassed","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",9
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","co4ryqukai43b316",NA,NA,NA,2,"Akkar","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",10
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cz73x0kkai449mw7",NA,NA,NA,4,"Nord","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",21
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","ccx4h1qkai46xj28",NA,NA,NA,6,"Bekaa","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","ctbnyzckai47p1b9",NA,NA,NA,5,"Mont Liban","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","c14w7g4kai48gena",NA,NA,NA,8,"Sud","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oqzqm13",NA,NA,NA,2,"Akkar","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k3",NA,"5.a_LEB_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",10
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oyss915",NA,NA,NA,4,"Nord","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k3",NA,"5.a_LEB_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",18
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p6bam17",NA,NA,NA,6,"Bekaa","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k3",NA,"5.a_LEB_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",7
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p7y8w19",NA,NA,NA,5,"Mont Liban","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k3",NA,"5.a_LEB_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",27
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p9eay1b",NA,NA,NA,8,"Sud","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k3",NA,"5.a_LEB_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","co4ryqukai43b316",NA,NA,NA,2,"Akkar","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k3",NA,"5.a_LEB_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",23
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cz73x0kkai449mw7",NA,NA,NA,4,"Nord","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k3",NA,"5.a_LEB_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","ccx4h1qkai46xj28",NA,NA,NA,6,"Bekaa","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k3",NA,"5.a_LEB_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","ctbnyzckai47p1b9",NA,NA,NA,5,"Mont Liban","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k3",NA,"5.a_LEB_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",6
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","c14w7g4kai48gena",NA,NA,NA,8,"Sud","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k3",NA,"5.a_LEB_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oqzqm13",NA,NA,NA,2,"Akkar","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k4",NA,"5.a_LEB_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oyss915",NA,NA,NA,4,"Nord","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k4",NA,"5.a_LEB_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p6bam17",NA,NA,NA,6,"Bekaa","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k4",NA,"5.a_LEB_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",5
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p7y8w19",NA,NA,NA,5,"Mont Liban","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k4",NA,"5.a_LEB_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",23
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p9eay1b",NA,NA,NA,8,"Sud","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k4",NA,"5.a_LEB_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",4
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka6onurkb",NA,NA,NA,7,"Beyrouth","2020-05-13","Makassed","Makassed","Youth & Adolescents","ck9vyujw8k4",NA,"5.a_LEB_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",5
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","co4ryqukai43b316",NA,NA,NA,2,"Akkar","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k4",NA,"5.a_LEB_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",8
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cz73x0kkai449mw7",NA,NA,NA,4,"Nord","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k4",NA,"5.a_LEB_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","ccx4h1qkai46xj28",NA,NA,NA,6,"Bekaa","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k4",NA,"5.a_LEB_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","ctbnyzckai47p1b9",NA,NA,NA,5,"Mont Liban","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k4",NA,"5.a_LEB_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",3
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","c14w7g4kai48gena",NA,NA,NA,8,"Sud","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k4",NA,"5.a_LEB_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",5
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oqzqm13",NA,NA,NA,2,"Akkar","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k5",NA,"5.a_PRL_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",8
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oyss915",NA,NA,NA,4,"Nord","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k5",NA,"5.a_PRL_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",4
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p6bam17",NA,NA,NA,6,"Bekaa","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k5",NA,"5.a_PRL_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",21
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p7y8w19",NA,NA,NA,5,"Mont Liban","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k5",NA,"5.a_PRL_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",13
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p9eay1b",NA,NA,NA,8,"Sud","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k5",NA,"5.a_PRL_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",66
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka6onurkb",NA,NA,NA,7,"Beyrouth","2020-05-13","Makassed","Makassed","Youth & Adolescents","ck9vyujw8k5",NA,"5.a_PRL_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","co4ryqukai43b316",NA,NA,NA,2,"Akkar","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k5",NA,"5.a_PRL_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cz73x0kkai449mw7",NA,NA,NA,4,"Nord","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k5",NA,"5.a_PRL_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",4
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","ccx4h1qkai46xj28",NA,NA,NA,6,"Bekaa","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k5",NA,"5.a_PRL_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",5
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","ctbnyzckai47p1b9",NA,NA,NA,5,"Mont Liban","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k5",NA,"5.a_PRL_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",7
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","c14w7g4kai48gena",NA,NA,NA,8,"Sud","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k5",NA,"5.a_PRL_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",5
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oqzqm13",NA,NA,NA,2,"Akkar","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k6",NA,"5.a_PRL_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",13
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3oyss915",NA,NA,NA,4,"Nord","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k6",NA,"5.a_PRL_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",14
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p6bam17",NA,NA,NA,6,"Bekaa","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k6",NA,"5.a_PRL_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p7y8w19",NA,NA,NA,5,"Mont Liban","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k6",NA,"5.a_PRL_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",2
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cka3p9eay1b",NA,NA,NA,8,"Sud","2020-05-12","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k6",NA,"5.a_PRL_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",17
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","co4ryqukai43b316",NA,NA,NA,2,"Akkar","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k6",NA,"5.a_PRL_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",9
"COVID-19 Response | Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Governorate Level Reporting","ck9juo28a8k","cz73x0kkai449mw7",NA,NA,NA,4,"Nord","2020-05-22","ANERA","ANERA Lebanon","Youth & Adolescents","ck9vyujw8k6",NA,"5.a_PRL_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",2
