"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",6940,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0043659949","s0889069488","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",42,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1107722735","s0889069488","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",7287,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1107722735","s0889069488","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",41,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0457646169","s0889069488","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",7113.5,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0457646169","s0889069488","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",7113.5,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0794998630","s0889069488","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",7113.5,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1648123170","s0889069488","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",40,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0043659949","s0889069488","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",14700,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1487722954","s0893425473","2019-01-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",14525,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0242724131","s0893425473","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",14700,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0247800838","s0893425473","2019-02-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",82,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1441850331","s0893425473","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",83,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1871229231","s0893425473","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",84,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0247800838","s0893425473","2019-02-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",83,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1949259861","s0893425473","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",84,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1487722954","s0893425473","2019-01-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",15050,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m2065645605","s0893425473","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",83,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0242724131","s0893425473","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",85,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0693932827","s0893425473","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",86,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m2065645605","s0893425473","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",14525,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1871229231","s0893425473","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",14350,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1441850331","s0893425473","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",14525,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m1949259861","s0893425473","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",14875,NA,NA,"Trablous","LBN56","Nord","4",NA,NA,NA,"Trablous","Relief International","p0000000941","RI",NA,NA,"US - BPRM","m0693932827","s0893425473","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",12,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1643265936","s0907623362","2019-02-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1214.5,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0661869568","s0907623362","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",2082,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1878397085","s0907623362","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1908.5,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0896401349","s0907623362","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1735,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0923551575","s0907623362","2019-01-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",12,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0044732534","s0907623362","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",10,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0923551575","s0907623362","2019-01-01",10145,"LCRP-2019-R Basic Assistance"
"2019-12-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",7,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0661869568","s0907623362","2019-12-01",10145,"LCRP-2019-R Basic Assistance"
"2019-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",2082,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1643265936","s0907623362","2019-02-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",2082,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m2005120118","s0907623362","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0896401349","s0907623362","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1735,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0552897793","s0907623362","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1214.5,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1720531842","s0907623362","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",7,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1720531842","s0907623362","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",12,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m2005120118","s0907623362","2019-04-01",10145,"LCRP-2019-R Basic Assistance"
"2019-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",2082,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0044732534","s0907623362","2019-03-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",2776,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0791027127","s0907623362","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",2776,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1882944968","s0907623362","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",12,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1878397085","s0907623362","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",16,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1882944968","s0907623362","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",16,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0791027127","s0907623362","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",10,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0417053197","s0907623362","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",10,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0552897793","s0907623362","2019-05-01",10145,"LCRP-2019-R Basic Assistance"
"2019-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1735,NA,NA,"Aaley","LBN31","Mont Liban","5",NA,NA,NA,"Aaley","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0417053197","s0907623362","2019-06-01",10145,"LCRP-2019-R Basic Assistance"
"2019-10-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0663434051","s0918514563","2019-10-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i1878642506",NA,"1.1.2.2_LEB:Total USD amount distributed","USD",1925,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1358438418","s0918514563","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1925,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1099773820","s0918514563","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0420951760",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1358438418","s0918514563","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0958010638",NA,"1.1.2.1_SYR:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m2073198772","s0918514563","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-11-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i1878642506",NA,"1.1.2.2_LEB:Total USD amount distributed","USD",1925,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1099773820","s0918514563","2019-11-01",10145,"LCRP-2019-R Basic Assistance"
"2019-08-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"# of households receiving multi-sector/ purpose cash transfers (total reached every month)","i0420951760",NA,"1.1.2.1_LEB:# of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",11,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m2073198772","s0918514563","2019-08-01",10145,"LCRP-2019-R Basic Assistance"
"2019-09-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1925,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0779813639","s0918514563","2019-09-01",10145,"LCRP-2019-R Basic Assistance"
"2019-07-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"Total USD amount distributed","i0541763741",NA,"1.1.2.2_SYR:Total USD amount distributed","USD",1925,NA,NA,"Batroun","LBN52","Nord","4",NA,NA,NA,"Batroun","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1358438418","s0918514563","2019-07-01",10145,"LCRP-2019-R Basic Assistance"
