"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","LCRP Appeal","Funded_by","report.id","site.id","start_date","Outreach platform","database.id","database"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",416,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m0044979763","s0026951255","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0641384479","2.2.6: PRL Male: # of children and youth enrolled in homework support programs in public schools","Boys",14,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m0044979763","s0026951255","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0277279109","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in public schools","Girls",123,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m0927439343","s0026951255","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",143,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m0044979763","s0026951255","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0264470257","2.2.6: PRL Female: # of children and youth enrolled in homework support programs in public schools","Girls",11,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m0044979763","s0026951255","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2140868738","2.2.6: PRL Male: # of children and youth who have completed homework support programs in public schools","Boys",21,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m0927439343","s0026951255","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",115,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m0044979763","s0026951255","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0367818507","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in public schools","Boys",109,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m0927439343","s0026951255","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0641384479","2.2.6: PRL Male: # of children and youth enrolled in homework support programs in public schools","Boys",7,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m1025634615","s0026951255","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2102634691","2.2.6: # of children and youth who have completed homework support programs in public schools provided with transportation","Children",1231,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m0927439343","s0026951255","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1226760307","2.2.6: LEB Male: # of children and youth who have completed homework support programs in public schools","Boys",531,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m0927439343","s0026951255","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0102766449","2.2.6: LEB Female: # of children and youth who have completed homework support programs in public schools","Girls",424,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m0927439343","s0026951255","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0264470257","2.2.6: PRL Female: # of children and youth enrolled in homework support programs in public schools","Girls",10,NA,NA,NA,NA,"Sud","8",NA,NA,NA,"Sud","Alpha","p0000001363","Alpha",NA,NA,"Yes","UNICEF","m1025634615","s0026951255","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0550926035","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in community venues","Boys",16,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","MAPS","p0000014894","MAPS",NA,NA,"Yes","Other","m1638355090","s0058523197","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0995168113","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in community venues","Girls",14,NA,NA,NA,NA,"Bekaa","6",NA,NA,NA,"Bekaa","MAPS","p0000014894","MAPS",NA,NA,"Yes","Other","m1638355090","s0058523197","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0139952378","2.2.6: LEB Male: # of children and youth who have completed homework support programs in community venues","Boys",58,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1936856584","s0142050575","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0995168113","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in community venues","Girls",40,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m0131279224","s0142050575","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0928998678","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in community venues","Girls",67,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m0131279224","s0142050575","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1282173598","2.2.6: # of children and youth enrolled in homework support programs in community venues provided with transportation","Children",201,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m0131279224","s0142050575","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0550926035","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in community venues","Boys",40,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m0131279224","s0142050575","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0606299757","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in community venues","Boys",29,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1936856584","s0142050575","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2090410184","2.2.6: LEB Female: # of children and youth who have completed homework support programs in community venues","Girls",40,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1936856584","s0142050575","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1132365846","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in community venues","Boys",72,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m0131279224","s0142050575","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0885966208","2.2.6: # of children and youth who have completed homework support programs in community venues provided with transportation","Children",151,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1936856584","s0142050575","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2138574993","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in community venues","Girls",24,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1936856584","s0142050575","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",6,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1068887272","s0279107386","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",25,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1068887272","s0279107386","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0277279109","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in public schools","Girls",16,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1068887272","s0279107386","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0367818507","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in public schools","Boys",46,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0785990506","s0279107386","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",66,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1349769221","s0279107386","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1226760307","2.2.6: LEB Male: # of children and youth who have completed homework support programs in public schools","Boys",72,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1068887272","s0279107386","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1187104312","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in public schools","Boys",16,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1068887272","s0279107386","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0102766449","2.2.6: LEB Female: # of children and youth who have completed homework support programs in public schools","Girls",31,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0294501760","s0279107386","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1226760307","2.2.6: LEB Male: # of children and youth who have completed homework support programs in public schools","Boys",35,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0294501760","s0279107386","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",1,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1068887272","s0279107386","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",14,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0785990506","s0279107386","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",1,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0785990506","s0279107386","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0277279109","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in public schools","Girls",22,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0294501760","s0279107386","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",226,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1349769221","s0279107386","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",3,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0785990506","s0279107386","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0277279109","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in public schools","Girls",49,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0785990506","s0279107386","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",2,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0785990506","s0279107386","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1187104312","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in public schools","Boys",8,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0785990506","s0279107386","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",2,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1068887272","s0279107386","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",41,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1349769221","s0279107386","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",65,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1349769221","s0279107386","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2102634691","2.2.6: # of children and youth who have completed homework support programs in public schools provided with transportation","Children",129,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0294501760","s0279107386","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0367818507","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in public schools","Boys",41,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m0294501760","s0279107386","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0102766449","2.2.6: LEB Female: # of children and youth who have completed homework support programs in public schools","Girls",48,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1068887272","s0279107386","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0367818507","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in public schools","Boys",14,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1068887272","s0279107386","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1187104312","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in public schools","Boys",54,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1349769221","s0279107386","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2102634691","2.2.6: # of children and youth who have completed homework support programs in public schools provided with transportation","Children",245,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","EU","m1068887272","s0279107386","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0477629296","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with textbooks","Children",1805,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0641384479","2.2.6: PRL Male: # of children and youth enrolled in homework support programs in public schools","Boys",4,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0264470257","2.2.6: PRL Female: # of children and youth enrolled in homework support programs in public schools","Girls",4,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0176483259","2.2.6: UNICEF Disability - # of children and youth with speaking impairment enrolled in remedial/homework support programs","Children",4,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1226760307","2.2.6: LEB Male: # of children and youth who have completed homework support programs in public schools","Boys",723,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m1554468183","s0364174264","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2140868738","2.2.6: PRL Male: # of children and youth who have completed homework support programs in public schools","Boys",4,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m1554468183","s0364174264","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0102766449","2.2.6: LEB Female: # of children and youth who have completed homework support programs in public schools","Girls",689,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m1554468183","s0364174264","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2076461739","2.2.6: UNICEF Disability - # of children and youth with intellectual impairment enrolled in remedial/homework support programs","Children",48,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",1780,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2102634691","2.2.6: # of children and youth who have completed homework support programs in public schools provided with transportation","Children",1780,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m1554468183","s0364174264","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0975615069","2.2.6: PRL Female: # of children and youth who have completed homework support programs in public schools","Girls",4,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m1554468183","s0364174264","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1863899316","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with supplies","Children",1805,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0277279109","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in public schools","Girls",202,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m1554468183","s0364174264","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1187104312","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in public schools","Boys",723,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1706956374","2.2.6: UNICEF Disability - # of children and youth with disabilities enrolled in remedial/homework support programs","Children",53,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1095391439","2.2.6: UNICEF Disability - # of children and youth with seeing/hearing impairment enrolled in remedial/homework support programs","Children",1,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",183,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",202,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
