"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.plan","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck7olqus73","LBN63","Sour","Betoulay",NA,"UNITED STATES OF AMERICA - PRM",8,"Sud","2020-02","Mercy Corps","Mercy Corps",NA,"2020-09-23",NA,"33416","BPRM-holistic humanitarian assistance program","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",5
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8rvkhykca4ef2y8","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-06","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",150
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cngmrqnkcah6jz63","LBN22","Hermel",NA,NA,"US - BPRM",3,"Baalbek_Hermel","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",140
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cmehpqdkcahin4x5","LBN61","Saida",NA,NA,"US - BPRM",8,"Sud","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",22
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cjkwneekcahnpep7","LBN63","Sour",NA,NA,"US - BPRM",8,"Sud","2020-06","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c2zeq5kkdh56en34","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-07","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","comk4edkdjuxlcx2","LBN63","Sour",NA,NA,"US - BPRM",8,"Sud","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",28
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c263aaskdjvurpa5","LBN43","Marjaayoun",NA,NA,"US - BPRM",9,"Nabatiye","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",24
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","catojmnkdjvzt8e8","LBN24","West Bekaa",NA,NA,"US - BPRM",6,"Bekaa","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",51
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cs9i1bskdjw21zza","LBN25","Zahleh",NA,NA,"US - BPRM",6,"Bekaa","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",21
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c655i4qkes5dhyr3","LBN61","Saida",NA,NA,"US - BPRM",8,"Sud","2020-08","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",24
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ckdvzf1kes5flm14","LBN63","Sour",NA,NA,"US - BPRM",8,"Sud","2020-08","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8ox501kfw9qqql9","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-09","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","clixc5pkfwb47g23","LBN61","Saida",NA,NA,"US - BPRM",8,"Sud","2020-09","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",12
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cozmpd9kfwb5qoj4","LBN63","Sour",NA,NA,"US - BPRM",8,"Sud","2020-09","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",5
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cqywxwkkfz3dha32","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-09","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ckqugemkh0adwo53","LBN43","Marjaayoun",NA,NA,"US - BPRM",9,"Nabatiye","2020-10","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c44zp0lkh1sxjpk4","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-10","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ces3yz2kh696krh4","LBN25","Zahleh",NA,NA,"UNICEF",6,"Bekaa","2020-10","KAFA","KAFA",NA,"2021-02-27",NA,"LEBA/PCA2017063/PD2020766","UNICEF - Protecting children, adolescents and women from Gender Based Violence (phase VIII)","2020-02-27","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgmca0vkhbws83n7","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-10","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cmjzwwbkhx5mq6q2","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-09","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",20
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cbmrkykkhx6lhu43","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-10","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",30
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c1ppm8jki8kpnao3","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-11","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c234q5bki8l3ktn4","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-11","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",30
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgw9xpoki8lbl765","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-11","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",20
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cdnef0mkjijstkl4","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-12","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cwptiznkjijxzg16","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-12","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0738929119",NA,"3.3.A_Female_<18: # of girl participants in the post test (Tool 2 of SGBV M&E Toolkit)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck7fvph2e2","LBN51","Aakar","Akkar WGCC",NA,"Sweden",2,"Akkar","2020-02","IRC","International Rescue Committee",NA,"2020-11-30",NA,"-","Sida Secure -Supporting Social and Economic Resilience of Vulnerable Women and Girls in Lebanon and Jordan","2020-01-01","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck7fw9y964","LBN51","Aakar","ECHO/SAID Mobile",NA,"ECHO",2,"Akkar","2020-02","IRC","International Rescue Committee",NA,"2020-03-31",NA,"EC457","ECHO-Integrated Protection and Education Response to Syrian Refugees in Lebanon","2019-03-01","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",13
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck7fyjrdj6","LBN56","Trablous",NA,NA,"UNHCR",4,"Nord","2020-02","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",37
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck7fz4ik79","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-02","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",40
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck7g6yg2a5","LBN56","Trablous","In partnership with Akkarouna",NA,"UNOCHA",4,"Nord","2020-02","DRC","Danish Refugee Council",NA,"2020-08-31",NA,"LEB-19/DDA-3604/SA1/GBV/INGO/13152","Enhancing local capacities to respond to the needs of the most vulnerable children at risk through specialized child marriage p...","2019-09-01","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",31
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ck8pvnldy6","LBN21","Baalbek","RRT - Arsal + MAQ + Hermel",NA,"UNICEF",3,"Baalbek_Hermel","2020-03","IRC","International Rescue Committee",NA,"2020-12-31",NA,"LEBA/PCA2017024/PD2020733","UNICEF- Strengthening prevention and response services for women girls at risks and survivors of violence in Lebanon","2020-01-01","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",9
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8rvkhykca4ef2y8","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-06","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",345
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cngmrqnkcah6jz63","LBN22","Hermel",NA,NA,"US - BPRM",3,"Baalbek_Hermel","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",236
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cmehpqdkcahin4x5","LBN61","Saida",NA,NA,"US - BPRM",8,"Sud","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",23
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cjkwneekcahnpep7","LBN63","Sour",NA,NA,"US - BPRM",8,"Sud","2020-06","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",14
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c1zn7uqkdfu2anuj","LBN25","Zahleh",NA,NA,"UNICEF",6,"Bekaa","2020-07","KAFA","KAFA",NA,"2021-02-27",NA,"LEBA/PCA2017063/PD2020766","UNICEF - Protecting children, adolescents and women from Gender Based Violence (phase VIII)","2020-02-27","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",18
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c1etb1wkdfuiglwk","LBN24","West Bekaa",NA,NA,"UNICEF",6,"Bekaa","2020-07","KAFA","KAFA",NA,"2021-02-27",NA,"LEBA/PCA2017063/PD2020766","UNICEF - Protecting children, adolescents and women from Gender Based Violence (phase VIII)","2020-02-27","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c2zeq5kkdh56en34","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-07","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","catojmnkdjvzt8e8","LBN24","West Bekaa",NA,NA,"US - BPRM",6,"Bekaa","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",5
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cazo2iekenw32nl8","LBN25","Zahleh",NA,NA,"UNICEF",6,"Bekaa","2020-08","KAFA","KAFA",NA,"2021-02-27",NA,"LEBA/PCA2017063/PD2020766","UNICEF - Protecting children, adolescents and women from Gender Based Violence (phase VIII)","2020-02-27","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cx8jsodkenwys3w9","LBN24","West Bekaa",NA,NA,"UNICEF",6,"Bekaa","2020-08","KAFA","KAFA",NA,"2021-02-27",NA,"LEBA/PCA2017063/PD2020766","UNICEF - Protecting children, adolescents and women from Gender Based Violence (phase VIII)","2020-02-27","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cvp1jyvkes5byz22","LBN24","West Bekaa",NA,NA,"US - BPRM",6,"Bekaa","2020-08","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",25
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c655i4qkes5dhyr3","LBN61","Saida",NA,NA,"US - BPRM",8,"Sud","2020-08","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",27
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ckdvzf1kes5flm14","LBN63","Sour",NA,NA,"US - BPRM",8,"Sud","2020-08","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ccss22pkes5h7235","LBN43","Marjaayoun",NA,NA,"US - BPRM",9,"Nabatiye","2020-08","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",39
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cyafhkfkes9p4rh2","LBN25","Zahleh",NA,NA,"US - BPRM",6,"Bekaa","2020-08","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",187
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8ox501kfw9qqql9","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-09","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","clixc5pkfwb47g23","LBN61","Saida",NA,NA,"US - BPRM",8,"Sud","2020-09","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",69
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cozmpd9kfwb5qoj4","LBN63","Sour",NA,NA,"US - BPRM",8,"Sud","2020-09","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",15
