"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","reporting_section","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cxhyroikai9ij1s5",NA,NA,"UNICEF 17",5,"Mont Liban","2020-05-22","AVSI","Association of Volunteers in International Service","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",37
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cvzy6vtkai9kcwi7",NA,NA,"UNICEF 17",9,"Nabatiye","2020-05-22","AVSI","Association of Volunteers in International Service","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",13
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ciqknjjkajy0ys23",NA,NA,NA,2,"Akkar","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cp7shkckajy9amg5",NA,NA,NA,4,"Nord","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c2hq4r6kajyn4mi7",NA,NA,NA,5,"Mont Liban","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cgm8zrrkajzijfd9",NA,NA,NA,8,"Sud","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",1
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","clxhbzfkajznqncb",NA,NA,NA,9,"Nabatiye","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c6tx4grkajzqketd",NA,NA,NA,6,"Bekaa","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c6urdotkajzxaysf",NA,NA,NA,3,"Baalbek_Hermel","2020-05-10","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ctam1ngkankso6xb",NA,NA,"Note that the Beneficiaries came to our SIDC and ESCALE centers in Sin el Fil and were also reached through field outreach",5,"Mont Liban","2020-05-14","SIDC","SIDC","Youth & Adolescents","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",3
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c28a913kao81g2q2",NA,NA,NA,5,"Mont Liban","2020-05-26","TdH-It","TERRE DES HOMMES, ITALY","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cob6rqtkb6hygcq2",NA,NA,NA,3,"Baalbek_Hermel","2020-06-08","LOST","The Lebanese Organization for Studies and Training","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ccyhn0dkb6i1n353",NA,NA,NA,6,"Bekaa","2020-06-08","LOST","The Lebanese Organization for Studies and Training","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cix0o2hkbkg7bek4",NA,NA,NA,8,"Sud","2020-06-18","OWS","Orphans Welfare Saida","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",9
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cxmz2j0kbko8ghw2",NA,NA,NA,4,"Nord","2020-05-01","Rahma Association","Rahma Association","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c85hczwkbkr1zv14",NA,NA,NA,2,"Akkar","2020-06-18","ODA","Openness Development Association","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",1
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c6lqewckbq7f9dh3",NA,NA,NA,4,"Nord","2020-06-22","Al-Fayhaa","Al-Fayhaa Association","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",18
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c1nu3nbkbqaf6xx2",NA,NA,NA,2,"Akkar","2020-06-22","FISTA","First Step Together (FISTA) Association","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",30
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cltdfqjkbqgh8o92",NA,NA,NA,8,"Sud","2020-06-22","WVI","World Vision International","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",12
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c1rdld4kbqh0w612",NA,NA,NA,5,"Mont Liban","2020-06-22","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",7
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cpyea3skbqhxiy44",NA,NA,NA,3,"Baalbek_Hermel","2020-06-22","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",3
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cano86hkbqisf8g8",NA,NA,NA,2,"Akkar","2020-06-22","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",9
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","crekzrckbqiwoqq9",NA,NA,NA,9,"Nabatiye","2020-06-22","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",3
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c5qs9wzkbqizpzca",NA,NA,NA,6,"Bekaa","2020-06-22","Mouvement Social","Mouvement Social","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",7
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c4a2uoykcmz8rh62",NA,NA,NA,3,"Baalbek_Hermel","2020-07-15","LOST","The Lebanese Organization for Studies and Training","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ca2ifilkcmzcab63",NA,NA,NA,6,"Bekaa","2020-07-15","LOST","The Lebanese Organization for Studies and Training","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","czes8p3kdzw3t243",NA,NA,NA,3,"Baalbek_Hermel","2020-08-18","LOST","The Lebanese Organization for Studies and Training","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cq0um9ykdzw5ufd4",NA,NA,NA,6,"Bekaa","2020-08-18","LOST","The Lebanese Organization for Studies and Training","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c1f8o23kelieaef5",NA,NA,NA,6,"Bekaa","2020-09-01","AEC","Arc En Ciel","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",23
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cqrki5mkfxk6qga3",NA,NA,NA,6,"Bekaa","2020-09-30","SCI","Save the Children International","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",36
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","caho1oukfz5ccp32",NA,NA,NA,7,"Beyrouth","2020-10-07","WCH","War Child Holland","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",16
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cxns561kfz5dm133",NA,NA,NA,5,"Mont Liban","2020-10-07","WCH","War Child Holland","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",56
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c2fk94ukfz5ef674",NA,NA,NA,4,"Nord","2020-10-07","WCH","War Child Holland","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",7
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cymtl37kfz5fdjy5",NA,NA,NA,2,"Akkar","2020-10-07","WCH","War Child Holland","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ctlq882kfz5g0bj6",NA,NA,NA,3,"Baalbek_Hermel","2020-10-07","WCH","War Child Holland","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",16
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","caeynvdkfz5gugl7",NA,NA,NA,6,"Bekaa","2020-10-07","WCH","War Child Holland","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",9
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ccb0ifnkg0qc1uh3",NA,NA,NA,4,"Nord","2020-09-30","Rahma Association","Rahma Association","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",16
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c25b24dkg20123n6",NA,NA,NA,3,"Baalbek_Hermel","2020-09-30","SCI","Save the Children International","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",9
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","ckxiwbokg99dlq1a",NA,NA,NA,2,"Akkar","2020-10-14","ODA","Openness Development Association","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",26
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cg92vz4kh4ns9ss4",NA,NA,NA,6,"Bekaa","2020-10-31","SCI","Save the Children International","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",6
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c828dk5kifmy58h8",NA,NA,NA,9,"Nabatiye","2020-11-30","Alpha","Alpha","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","c5sp7h6kifn3cmc9",NA,NA,NA,8,"Sud","2020-11-30","Alpha","Alpha","Education","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 1 - Risk Communication and Community Engagement (RCCE)","Monthly Reporting","ck9vxyz826","Pillar 1 - Governorate Level Reporting","ck9ibqzgb3","cep9c9tkiih5ugt4",NA,NA,"YAD",7,"Beyrouth","2020-10-01","Makassed","Makassed","Youth & Adolescents","ck9vxzvs42o",NA,"1.b_Female: # of NGO personnel trained in cascade trainings on Covid-19 awareness and preventive measures",2
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cdeqhqzkg6n2zn46",NA,NA,"CFW",3,"Baalbek_Hermel","2020-09-30","LOST","The Lebanese Organization for Studies and Training","Youth & Adolescents","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",141
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cw9ecejkg9fwi426",NA,NA,NA,5,"Mont Liban","2020-10-14","ANERA","ANERA Lebanon","Palestinian Prog.","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",6
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cnudc87kg9g268w8",NA,NA,NA,8,"Sud","2020-10-14","ANERA","ANERA Lebanon","Palestinian Prog.","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",4
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cttdppjkhxdvlwt9",NA,NA,NA,5,"Mont Liban","2020-11-25","ARCPA","Arab Resource Center for Popular Arts","Palestinian Prog.","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cv0qxytkhxe2mb3b",NA,NA,NA,8,"Sud","2020-11-25","ARCPA","Arab Resource Center for Popular Arts","Palestinian Prog.","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cs8xpkfkia2xhd14",NA,NA,NA,5,"Mont Liban","2020-12-04","ANERA","ANERA Lebanon","Palestinian Prog.","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","c9mjeyikia31x755",NA,NA,NA,8,"Sud","2020-12-04","ANERA","ANERA Lebanon","Palestinian Prog.","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cexuhgmkiiws0prq",NA,NA,NA,7,"Beyrouth","2020-12-10","ARCPA","Arab Resource Center for Popular Arts","Palestinian Prog.","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",6
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cx9valakiiww3g2r",NA,NA,NA,8,"Sud","2020-12-10","ARCPA","Arab Resource Center for Popular Arts","Palestinian Prog.","ck9vyujw7k1",NA,"5.a_SYR_Male: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",3
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","c7zbjtkfi0pp8ea",NA,NA,NA,2,"Akkar","2020-09-25","ARCPA","Arab Resource Center for Popular Arts","Palestinian Prog.","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cdeqhqzkg6n2zn46",NA,NA,"CFW",3,"Baalbek_Hermel","2020-09-30","LOST","The Lebanese Organization for Studies and Training","Youth & Adolescents","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",94
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cw9ecejkg9fwi426",NA,NA,NA,5,"Mont Liban","2020-10-14","ANERA","ANERA Lebanon","Palestinian Prog.","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",3
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cnudc87kg9g268w8",NA,NA,NA,8,"Sud","2020-10-14","ANERA","ANERA Lebanon","Palestinian Prog.","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","c9ipt7nkg9r9jgge",NA,NA,NA,5,"Mont Liban","2020-10-14","ARCPA","Arab Resource Center for Popular Arts","Palestinian Prog.","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",1
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cx8nizdkg9re1v8g",NA,NA,NA,8,"Sud","2020-10-14","ARCPA","Arab Resource Center for Popular Arts","Palestinian Prog.","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",2
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cs8xpkfkia2xhd14",NA,NA,NA,5,"Mont Liban","2020-12-04","ANERA","ANERA Lebanon","Palestinian Prog.","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",3
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","c9mjeyikia31x755",NA,NA,NA,8,"Sud","2020-12-04","ANERA","ANERA Lebanon","Palestinian Prog.","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",0
"COVID-19 Response | UNICEF Reporting Database","ck8oa3x1c3","Pillar 5 - Social Protection","Monthly Reporting","ck9vyu6nnju","Pillar 5 - Governorate Level Reporting","ck9juo28a8k","cexuhgmkiiws0prq",NA,NA,NA,7,"Beyrouth","2020-12-10","ARCPA","Arab Resource Center for Popular Arts","Palestinian Prog.","ck9vyujw8k2",NA,"5.a_SYR_Female: # of Youths provided with Cash for Work Opportunities that alleviate COVID hardships",10
