"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k6lx1zb31d","LBN56","Trablous",NA,NA,"UNICEF",4,"Nord","2020-01","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k6lx1zb31e","LBN57","Zgharta",NA,NA,"UNICEF",4,"Nord","2020-01","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k6lx1zb31f","LBN62","Jezzine",NA,NA,"UNICEF",8,"Sud","2020-01","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k6lx1zb41g","LBN61","Saida",NA,NA,"UNICEF",8,"Sud","2020-01","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",2
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","k6lx1zb41h","LBN63","Sour",NA,NA,"UNICEF",8,"Sud","2020-01","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq57w32","LBN51","Aakar",NA,NA,"UNICEF",2,"Akkar","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq57w43","LBN21","Baalbek",NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq57w54","LBN22","Hermel",NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq57w55","LBN23","Rachaiya",NA,NA,"UNICEF",6,"Bekaa","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq57w56","LBN24","West Bekaa",NA,NA,"UNICEF",6,"Bekaa","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq57w57","LBN25","Zahleh",NA,NA,"UNICEF",6,"Bekaa","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq57w58","LBN11","Beirut",NA,NA,"UNICEF",7,"Beyrouth","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq57w59","LBN31","Aaley",NA,NA,"UNICEF",5,"Mont Liban","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq57w5a","LBN32","Baabda",NA,NA,"UNICEF",5,"Mont Liban","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq57w6b","LBN33","Chouf",NA,NA,"UNICEF",5,"Mont Liban","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5gqwc","LBN34","Jbayl",NA,NA,"UNICEF",5,"Mont Liban","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5gqwd","LBN35","Kesrouane",NA,NA,"UNICEF",5,"Mont Liban","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5gqxe","LBN36","Metn",NA,NA,"UNICEF",5,"Mont Liban","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5gqxf","LBN41","Bent Jbayl",NA,NA,"UNICEF",9,"Nabatiye","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5gqxg","LBN44","El Nabatieh",NA,NA,"UNICEF",9,"Nabatiye","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5gqxh","LBN42","Hasbaiya",NA,NA,"UNICEF",9,"Nabatiye","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5gqxi","LBN43","Marjaayoun",NA,NA,"UNICEF",9,"Nabatiye","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5gqxj","LBN52","Batroun",NA,NA,"UNICEF",4,"Nord","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5gqxk","LBN53","Bcharreh",NA,NA,"UNICEF",4,"Nord","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5gqxl","LBN54","Koura",NA,NA,"UNICEF",4,"Nord","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5pupm","LBN55","Miniyeh-Danniyeh",NA,NA,"UNICEF",4,"Nord","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5pupn","LBN56","Trablous",NA,NA,"UNICEF",4,"Nord","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5puqo","LBN57","Zgharta",NA,NA,"UNICEF",4,"Nord","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5puqp","LBN62","Jezzine",NA,NA,"UNICEF",8,"Sud","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5puqq","LBN61","Saida",NA,NA,"UNICEF",8,"Sud","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",2
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck7lq5purr","LBN63","Sour",NA,NA,"UNICEF",8,"Sud","2020-02","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8znhw212","LBN51","Aakar",NA,NA,"UNICEF",2,"Akkar","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8znhw223","LBN21","Baalbek",NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8znhw224","LBN22","Hermel",NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8znhw225","LBN23","Rachaiya",NA,NA,"UNICEF",6,"Bekaa","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8znhw226","LBN24","West Bekaa",NA,NA,"UNICEF",6,"Bekaa","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8znhw237","LBN25","Zahleh",NA,NA,"UNICEF",6,"Bekaa","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8znhw238","LBN11","Beirut",NA,NA,"UNICEF",7,"Beyrouth","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8znhw239","LBN31","Aaley",NA,NA,"UNICEF",5,"Mont Liban","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8znhw23a","LBN32","Baabda",NA,NA,"UNICEF",5,"Mont Liban","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8znhw23b","LBN33","Chouf",NA,NA,"UNICEF",5,"Mont Liban","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni1llc","LBN34","Jbayl",NA,NA,"UNICEF",5,"Mont Liban","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni1lmd","LBN35","Kesrouane",NA,NA,"UNICEF",5,"Mont Liban","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni1lme","LBN36","Metn",NA,NA,"UNICEF",5,"Mont Liban","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni1lmf","LBN41","Bent Jbayl",NA,NA,"UNICEF",9,"Nabatiye","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni1lmg","LBN44","El Nabatieh",NA,NA,"UNICEF",9,"Nabatiye","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni1lmh","LBN42","Hasbaiya",NA,NA,"UNICEF",9,"Nabatiye","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni1lmi","LBN43","Marjaayoun",NA,NA,"UNICEF",9,"Nabatiye","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni1lnj","LBN52","Batroun",NA,NA,"UNICEF",4,"Nord","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni1lnk","LBN53","Bcharreh",NA,NA,"UNICEF",4,"Nord","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni1lnl","LBN54","Koura",NA,NA,"UNICEF",4,"Nord","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni7grm","LBN55","Miniyeh-Danniyeh",NA,NA,"UNICEF",4,"Nord","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni7gsn","LBN56","Trablous",NA,NA,"UNICEF",4,"Nord","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","01- Basic Assistance","Monthly Reporting:","ck3ib73wjt","District Level Reporting","ck3iatacrj","ck8zni7gso","LBN57","Zgharta",NA,NA,"UNICEF",4,"Nord","2020-03","UNICEF","United Nations Children's Funds",NA,"2020-12-31","2490/A0/07/205/003/036","Integrated Child Well-being Social Assistance","2020-01-01","i0747610101",NA,"1.1.2.3_PRS_Male:# of socio-economically vulnerable children receiving child-focused social assistance (unconditional cash)",0
